time,x,y,z,TgF,is_fall
276.7,-0.7335,-0.2654,0.5059,0.93,0
276.8,-0.9674,-0.2574,0.4476,1.1,0
276.9,-1.0892,-0.2398,0.3472,1.17,0
277,-1.0108,-0.2495,0.2981,1.08,0
277.1,-0.9093,-0.1836,0.261,0.96,0
277.2,-0.9591,-0.1465,0.2254,1,0
277.3,-1.0218,-0.2141,0.2776,1.08,0
277.4,-0.9122,-0.1973,0.2639,0.97,0
277.5,-0.9271,-0.1729,0.21,0.97,0
277.6,-0.9725,-0.1995,0.2031,1.01,0
277.7,-0.9662,-0.1958,0.1182,0.99,0
277.8,-0.9855,-0.2132,0.1389,1.02,0
277.9,-0.9298,-0.179,0.2122,0.97,0
278,-0.9349,-0.1546,0.1985,0.97,0
278.1,-1.0255,-0.1751,0.1809,1.06,0
278.2,-1.0011,-0.1575,0.1863,1.03,0
278.3,-0.9671,-0.1482,0.2229,1,0
278.4,-0.9979,-0.1699,0.2049,1.03,0
278.5,-0.9793,-0.2014,0.159,1.01,0
278.6,-1.0426,-0.1731,0.2166,1.08,0
278.7,-0.9813,-0.1665,0.208,1.02,0
278.8,-0.9725,-0.1902,0.1988,1.01,0
278.9,-0.9642,-0.2122,0.2163,1.01,0
279,-0.9769,-0.189,0.2388,1.02,0
279.1,-1.0223,-0.176,0.2403,1.06,0
279.2,-1.0094,-0.187,0.2112,1.05,0
279.3,-0.9781,-0.2017,0.1939,1.02,0
279.4,-0.9417,-0.1865,0.189,0.98,0
279.5,-1.0172,-0.2224,0.2281,1.07,0
279.6,-0.9608,-0.2122,0.2676,1.02,1
279.7,-0.9737,-0.1883,0.22,1.02,1
279.8,-0.9732,-0.1978,0.1531,1,1
279.9,-0.03,0.0254,0.0281,0.05,1
280,-0.0356,0.0068,0.0256,0.04,1
280.1,-0.0354,0.0103,0.0625,0.07,1
280.2,1.9714,-5.6312,7.9998,9.98,1
280.3,-0.0964,-0.011,0.0042,0.1,1
280.4,-0.2652,0.2742,-0.0046,0.38,1
280.5,3.0245,-0.8162,-0.8028,3.23,1
280.6,-0.177,-0.1367,-0.0654,0.23,1
280.7,-0.0242,-0.1785,-1.6196,1.63,1
280.8,0.0454,-0.0244,-0.8685,0.87,1
280.9,0.0278,-0.02,-0.9102,0.91,1
281,0.0161,-0.0381,-0.961,0.96,1
281.1,0.0073,-0.0237,-0.7435,0.74,1
281.2,0.0251,-0.0256,-0.8783,0.88,1
281.3,0.0769,-0.023,-0.9671,0.97,1
281.4,-0.0405,-0.0903,-1.0274,1.03,1
281.5,-0.1199,-0.0474,-1.0934,1.1,0
281.6,-0.2244,0.2351,-1.0777,1.13,0
281.7,-0.4234,0.3929,-0.8604,1.04,0
281.8,-0.5245,0.5391,-0.5008,0.9,0
281.9,-0.3526,0.7254,-0.294,0.86,0
282,-0.5499,0.6026,0.0095,0.82,0
282.1,-0.5906,0.6324,0.576,1.04,0
282.2,-0.344,0.7213,0.176,0.82,0
282.3,-0.4705,0.743,0.6124,1.07,0
282.4,-0.3245,0.6146,0.8602,1.11,0
282.5,-0.2349,0.4866,1.1066,1.23,0
282.6,-0.2276,0.4073,1.0409,1.14,0
282.7,-0.1287,0.3433,0.9701,1.04,0
282.8,-0.1145,0.3116,1.0255,1.08,0
282.9,-0.0957,0.3057,0.933,0.99,0
283,-0.0955,0.3055,0.9645,1.02,0
283.1,-0.0884,0.2986,0.9667,1.02,0
283.2,-0.0913,0.2998,0.9681,1.02,0
283.3,0.0222,0.2427,0.8592,0.89,0
283.4,-0.1465,0.2779,1.1068,1.15,0
283.5,-0.1814,0.2688,0.8705,0.93,0
283.6,-0.2063,0.2842,0.9818,1.04,0
283.7,-0.1633,0.242,0.9454,0.99,0
283.8,-0.3152,0.2969,1.0065,1.1,0
283.9,-0.1023,0.2857,0.9999,1.04,0
284,-0.1157,0.2581,1.0887,1.12,0
284.1,0.0986,0.3067,1.1129,1.16,0
284.2,0.1033,0.4048,0.9442,1.03,0
284.3,0.0847,0.4278,0.868,0.97,0
284.4,0.1658,0.5208,0.9093,1.06,0
284.5,0.2009,0.6094,0.9393,1.14,0
284.6,0.1743,0.5821,0.9425,1.12,0
284.7,0.1553,0.5931,0.8675,1.06,0
284.8,0.1423,0.6229,0.7767,1.01,0
284.9,0.1438,0.6509,0.6964,0.96,0
285,0.1318,0.7069,0.6336,0.96,0
285.1,0.1524,0.7752,0.6531,1.03,0
285.2,0.1738,0.7916,0.5394,0.97,0
285.3,0.1934,0.8184,0.5342,1,0
285.4,0.1817,0.7992,0.4512,0.94,0
285.5,0.2031,0.8526,0.503,1.01,0
285.6,0.2639,0.8961,0.4436,1.03,0
285.7,0.2417,0.8724,0.3887,0.99,0
285.8,0.1883,0.8839,0.3465,0.97,0
285.9,0.2,0.8822,0.3565,0.97,0
286,0.0947,0.8895,0.4395,1,0
286.1,0.1526,0.8722,0.3731,0.96,0
286.2,0.1651,0.9129,0.3782,1,0
286.3,0.2095,0.9186,0.3982,1.02,0
286.4,0.1863,0.9308,0.3965,1.03,0
286.5,0.1792,0.9576,0.4092,1.06,0
286.6,0.1785,0.9364,0.3872,1.03,0
286.7,0.1651,0.9168,0.3782,1.01,0
286.8,0.1277,0.9049,0.3711,0.99,0
286.9,0.1399,0.962,0.3821,1.04,0
287,0.2158,0.8873,0.335,0.97,0
287.1,0.2398,0.9151,0.3609,1.01,0
287.2,0.2195,0.9391,0.355,1.03,0
287.3,0.1841,0.9515,0.3714,1.04,0
287.4,0.1538,0.9288,0.3286,1,0
287.5,0.1389,0.9459,0.3167,1.01,0
287.6,0.1455,0.9405,0.2981,1,0
287.7,0.1365,0.9356,0.2791,0.99,0
287.8,0.1453,0.9554,0.292,1.01,0
287.9,0.1331,0.9791,0.3057,1.03,0
288,0.1218,0.9493,0.2556,0.99,0
288.1,0.1492,0.9691,0.2378,1.01,0
288.2,0.124,0.9728,0.2703,1.02,0
288.3,0.1497,0.9786,0.2681,1.03,0
288.4,0.1536,0.9811,0.2664,1.03,0
288.5,0.1243,1.015,0.2383,1.05,0
288.6,0.1719,0.9679,0.2014,1,0
288.7,0.1599,0.9774,0.1936,1.01,0
288.8,0.1336,0.975,0.19,1,0
288.9,0.1294,0.9964,0.1902,1.02,0
289,0.1372,0.9786,0.1897,1.01,0
289.1,0.1345,0.9991,0.1778,1.02,0
289.2,0.1475,0.9938,0.1753,1.02,0
289.3,0.1362,0.9991,0.19,1.03,0
289.4,0.1096,0.9991,0.1843,1.02,0
289.5,0.1509,0.984,0.1973,1.01,0
289.6,0.1511,0.9935,0.1824,1.02,1
289.7,0.157,0.9789,0.1978,1.01,1
289.8,0.1389,0.9938,0.2085,1.02,1
289.9,0.1499,0.9237,0.1738,0.95,1
290,0.1072,0.5596,-0.105,0.58,1
290.1,-0.0151,0.0073,0.0088,0.02,1
290.2,-0.0144,0.01,0.0171,0.02,1
290.3,0.4175,4.7214,-2.2881,5.26,1
290.4,-0.0183,-0.0156,0.0054,0.02,1
290.5,1.9692,0.061,1.7609,2.64,1
290.6,0.1834,0.2251,1.401,1.43,1
290.7,0.1467,0.2962,1.1835,1.23,1
290.8,0.1988,0.2874,0.9029,0.97,1
290.9,0.2034,0.2918,0.953,1.02,1
291,0.2044,0.2898,0.9437,1.01,1
